"Ob","RealWage","WageNew"
6890,28621,18843.6612810233
6891,7331,7216.37056837436
6893,1365,866.426915413947
6895,1302,3499.31101669372
6897,2512,1324.05386773549
6898,16013,13992.7875900066
6900,6957,8002.21157950824
6901,121702,73433.9175844358
6909,2191,650.809284210942
6910,4178,2796.20542803665
6911,4753,2368.07770012474
6913,3695,2476.91304833274
6914,1312,1791.50681432229
6918,4959,8916.04489735103
6919,2699,1785.05508224216
6921,1321,5664.19566087349
6923,32824,26824.1553201035
6924,3805,4193.10505027524
6926,4196,2694.94173371417
6927,10871,7936.83201980736
6930,1576,4530.45660177051
6935,34778,34475.6768393287
6936,24287,18843.6612810233
6938,7119,8916.04489735103
6939,4104,3499.31101669372
6945,11760,22026.1321926784
6948,3891,2100.83612585289
6949,1583,1231.80793249073
6953,45911,43819.5940686271
6956,49923,24290.6445709851
6959,1635,1178.66290849185
6960,2381,4130.74173277043
6966,4832,2559.19558302704
6969,43769,42212.9289252727
6970,9762,7216.37056837436
6973,22683,13992.7875900066
6975,7157,7216.37056837436
6976,17605,13992.7875900066
6978,3876,4193.10505027524
6980,5676,6448.81547261406
6981,7161,4599.29926840131
6983,14995,8672.89921475742
6984,1586,2694.94173371417
6985,1592,2279.59848676181
7003,1339,1277.23138585135
7008,3667,3499.31101669372
7017,26023,25686.3441913759
7023,13089,8741.01305240522
7024,33716,22026.1321926784
7027,1423,1425.13015611468
7030,28707,24218.767340176
7031,51765,36417.0204509526
7034,9542,9588.77722709832
7035,2717,4433.42838662275
7036,1314,1007.8324560619
7038,11760,8741.01305240522
7039,2451,3827.94804398166
7043,1221,3203.2089660319
7045,4759,4599.29926840131
7047,2234,2694.94173371417
7049,4232,4998.82067205429
7054,2440,4194.29748300581
7055,2719,2476.91304833274
7060,2301,4998.82067205429
7061,49964,42212.9289252727
7062,20117,20865.3051589564
7065,8979,6748.03852862622
7066,3843,2694.94173371417
7072,21545,18843.6612810233
7078,1331,10518.2126221498
7084,9803,11552.1095699831
7088,3605,4194.29748300581
7090,1674,1385.91235108803
7097,7385,4194.29748300581
7099,37364,38122.9092164179
7106,22123,26824.1553201035
7111,21121,34094.2863236221
7114,1379,2694.94173371417
7115,4205,7936.83201980736
7116,3292,3499.31101669372
7118,25413,22235.7246054766
7119,6118,6570.17114231004
7120,2310,4599.29926840131
7124,2992,3499.31101669372
7126,3259,3499.31101669372
7130,91545,59490.3747874466
7131,4881,5468.28382002037
7134,2966,2127.45287667887
7136,13458,7936.83201980736
7139,3716,3499.31101669372
7140,6506,7216.37056837436
7145,2312,3203.2089660319
7163,5463,4998.82067205429
7165,7158,12596.3299985995
7167,2854,3203.2089660319
7170,8070,7325.08649767972
7173,2226,1535.99436893874
7176,4037,4599.29926840131
7179,2448,3203.2089660319
7180,4792,5212.97744623753
7185,2857,2694.94173371417
7194,1661,3720.09611534732
7195,2732,2368.07770012474
7198,30326,14451.9994843805
7202,32201,20865.3051589564
7203,1553,1231.80793249073
7204,1307,1070.47452047967
7207,14782,11552.1095699831
7213,2890,2936.12280825055
7214,5169,4998.82067205429
7215,2085,2559.19558302704
7220,3340,5051.6565180321
7221,5158,2769.4735695159
7222,1359,804.976235708576
7223,5116,5468.28382002037
7225,9427,7936.83201980736
7228,10663,7936.83201980736
7236,7225,6570.17114231004
7237,391805,278129.907308648
7240,3075,2476.91304833274
7248,29031,25686.3441913759
7255,2641,2279.59848676181
7259,2925,1938.70714875362
7261,12895,4193.10505027524
7268,1929,3256.44219254777
7273,5331,3203.2089660319
7275,3147,3001.07735620319
7277,4729,5051.6565180321
7278,2886,2476.91304833274
7279,2687,2796.20542803665
7288,2506,2476.91304833274
7292,9202,4193.10505027524
7296,2878,2100.83612585289
7297,2350,2936.12280825055
7298,1404,1505.87237453897
7300,1302,2936.12280825055
7302,2645,3499.31101669372
7303,1314,2194.19204722894
7304,2366,3499.31101669372
7306,8396,7864.36210203362
7308,1155,3849.76653524232
7312,7049,5989.91633079116
7313,24244,18843.6612810233
7315,15259,17040.8814580855
7316,2651,4096.81120253294
7318,2108,2476.91304833274
7320,4920,4194.29748300581
7321,22349,15431.3897207574
7325,3644,5664.19566087349
7327,1767,1007.8324560619
7332,2418,4998.82067205429
7340,21933,17040.8814580855
7343,9994,4193.10505027524
7346,1441,697.660221919956
7353,21207,4599.29926840131
7356,30264,28557.5143073979
7365,25391,24290.6445709851
7367,42376,24290.6445709851
7368,1997,933.828294533467
7370,1408,1505.87237453897
7373,1227,2936.12280825055
7378,18829,12705.4385944622
7379,5185,2100.83612585289
7380,3209,2476.91304833274
7386,19712,18843.6612810233
7387,1282,2694.94173371417
7390,18073,18836.0160614584
7391,18877,13779.3115700372
7392,46680,32844.2039669047
7393,16216,17265.4537874664
7395,1188,6438.75580338506
7398,4765,4599.29926840131
7404,1225,650.809284210942
7407,1201,2100.83612585289
7408,10501,7451.85798050527
7415,4733,3827.94804398166
7418,3664,3203.2089660319
7420,11977,11552.1095699831
7432,4892,8753.73752637977
7434,4882,4575.83424849127
7435,4032,4193.10505027524
7440,5990,10200.7930008459
7445,16923,13992.7875900066
7451,23471,5911.23759061774
7452,3697,6714.31485311078
7457,2393,3499.31101669372
7459,5142,4193.10505027524
7460,2312,2694.94173371417
7463,1244,1785.05508224216
7466,19618,12705.4385944622
7468,5003,5664.19566087349
7469,3837,7325.08649767972
7474,1769,1785.05508224216
7478,3500,5051.6565180321
7479,11801,11771.2563099409
7481,3185,3499.31101669372
7483,4779,2936.12280825055
7496,1496,2769.4735695159
7502,6701,3203.2089660319
7504,4767,4193.10505027524
7521,2440,2100.83612585289
7524,19903,18184.246052193
7526,1208,1425.13015611468
7528,4723,4193.10505027524
7533,7525,5555.99921393973
7534,2078,933.828294533467
7539,3582,3499.31101669372
7542,1383,1791.50681432229
7548,18574,25704.5738016551
7552,1218,1791.50681432229
7553,2891,1938.70714875362
7555,3672,9700.87404146641
7556,2345,1938.70714875362
7559,4910,4599.29926840131
7563,32433,5911.23759061774
7565,1867,876.038062755233
7566,26745,19999.7082959688
7569,2856,2476.91304833274
7573,10069,8002.21157950824
7580,1681,2279.59848676181
7581,33729,19833.1540675152
7582,58781,89469.6522303526
7587,1459,1070.47452047967
7589,5208,7216.37056837436
7591,1217,2100.83612585289
7593,4680,4599.29926840131
7594,3077,2936.12280825055
7595,25363,17040.8814580855
7596,4626,12596.3299985995
7601,1329,2476.91304833274
7602,85482,89469.6522303526
7605,2126,1638.42582626144
7608,15512,12705.4385944622
7613,65060,113718.545990166
7614,1638,2476.91304833274
7617,1455,2476.91304833274
7627,3537,7325.08649767972
7628,2612,1938.70714875362
7636,1480,1324.05386773549
7637,1557,2476.91304833274
7641,25470,23135.0482859851
7642,4340,2694.94173371417
7644,2455,1007.8324560619
7645,5789,4599.29926840131
7646,1452,935.307774667933
7650,1498,933.828294533467
7653,73591,53653.8678725264
7656,19585,15431.3897207574
7661,2917,2194.19204722894
7662,5195,3203.2089660319
7663,5985,8002.21157950824
7664,18152,28455.0622876856
7668,3589,4998.82067205429
7669,2932,3499.31101669372
7674,6051,7451.85798050527
7676,1590,2476.91304833274
7677,2758,2936.12280825055
7680,2921,3827.94804398166
7683,31302,22026.1321926784
7684,12225,3827.94804398166
7685,1521,2279.59848676181
7697,1980,2694.94173371417
7702,2016,2476.91304833274
7703,1211,650.809284210942
7705,1696,2549.25422715164
7711,24751,13992.7875900066
7713,4733,5468.28382002037
7717,5769,6714.31485311078
7719,10390,7936.83201980736
7721,5456,6570.17114231004
7724,9641,10645.096003315
7726,2512,3827.94804398166
7727,34669,9124.25165017937
7730,5081,6118.94790352122
7733,54327,5051.6565180321
7734,3028,3258.98240629733
7741,3960,13404.8556199921
7745,4898,4193.10505027524
7746,28524,20865.3051589564
7750,11110,6570.17114231004
7752,1177,2936.12280825055
7754,5277,4998.82067205429
7771,1976,3001.07735620319
7772,1843,866.426915413947
7773,3470,6714.31485311078
7775,31580,23135.0482859851
7776,3808,4998.82067205429
7777,21148,13517.7964094084
7797,1272,2327.2521473786
7800,1477,5547.21067321895
7801,1417,1791.50681432229
7803,1399,1785.05508224216
7818,9301,7325.08649767972
7822,22536,13992.7875900066
7827,3834,3849.76653524232
7829,91337,81752.4959893304
7830,13252,12705.4385944622
7834,19695,15431.3897207574
7839,9706,7864.36210203362
7841,2468,3203.2089660319
7844,2494,2694.94173371417
7847,5612,5664.19566087349
7848,2323,3499.31101669372
7852,4882,8741.01305240522
7855,31527,25704.5738016551
7856,14322,7698.52460406112
7857,8561,6570.17114231004
7859,17638,7936.83201980736
7872,4986,3001.07735620319
7873,10365,6118.94790352122
7874,6996,4599.29926840131
7875,29012,19833.1540675152
7878,4665,3827.94804398166
7888,12980,10645.096003315
7889,3925,4599.29926840131
7894,27714,29734.261483795
7899,13564,9639.67887729713
7900,2778,2936.12280825055
7902,13466,8741.01305240522
7906,1730,1535.99436893874
7908,3818,8753.73752637977
7911,2322,3538.30913851876
7918,14141,9639.67887729713
7921,1374,2936.12280825055
7922,8397,11552.1095699831
7925,10650,3203.2089660319
7926,1580,1089.17049886034
7927,3281,2694.94173371417
7937,2023,1070.47452047967
7949,1261,1785.05508224216
7950,4720,2936.12280825055
7955,26382,14451.9994843805
7957,12786,8741.01305240522
7958,1941,2476.91304833274
7960,5340,4193.10505027524
7961,17079,12705.4385944622
7964,2442,3256.44219254777
7965,3816,2368.07770012474
7966,1443,2447.95720142777
7969,49811,44223.6926880087
7970,1513,1638.42582626144
7974,13677,2734.30335427233
7976,5193,2100.83612585289
7980,9347,10517.6606730999
7983,3649,3499.31101669372
7986,18601,12705.4385944622
7993,3574,2549.25422715164
7996,55272,64319.9165223343
7997,3547,4804.18433593056
8004,1262,1535.99436893874
8005,5282,6714.31485311078
8006,4062,6978.68663283838
8027,3672,3499.31101669372
8032,2393,3203.2089660319
8037,7128,4575.83424849127
8042,1302,1089.17049886034
8044,5797,6118.94790352122
8053,18531,9639.67887729713
8057,1348,3499.31101669372
8068,1788,1529.18964229053
8069,4008,5989.91633079116
8071,19765,15431.3897207574
8072,4141,4193.10505027524
8077,8239,7936.83201980736
8078,37113,17040.8814580855
8080,2400,1535.99436893874
8089,4657,8002.21157950824
8091,2636,2929.84810948074
8093,4725,4194.29748300581
8095,1890,2694.94173371417
8097,1164,1791.50681432229
8101,1356,1007.8324560619
8102,1625,3203.2089660319
8106,19167,8753.73752637977
8108,4237,3827.94804398166
8109,1570,1759.65695177134
8115,6165,8002.21157950824
8119,76689,53653.8678725264
8120,1288,1657.71907577308
8131,51870,26824.1553201035
8136,1583,2100.83612585289
8138,1241,1938.70714875362
8139,6278,5555.99921393973
8147,1229,1785.05508224216
8149,5925,4193.10505027524
8150,2439,2100.83612585289
8157,1314,1385.91235108803
8158,6143,16555.9137415109
8160,1574,2694.94173371417
8174,2319,4998.82067205429
8176,6048,5468.28382002037
8177,2418,2279.59848676181
8180,8679,6570.17114231004
8183,49798,25686.3441913759
8185,1287,1657.71907577308
8188,2507,2100.83612585289
8189,16165,9639.67887729713
8192,1338,3071.22206057446
8194,1469,748.894087147852
8195,7316,6570.17114231004
8196,22236,12705.4385944622
8200,23036,21901.7491956573
8203,1808,1428.4246748524
8207,15142,11552.1095699831
8215,28659,25686.3441913759
8216,16132,22026.1321926784
8217,4613,4599.29926840131
8218,17373,17040.8814580855
8222,4915,5468.28382002037
8235,9243,10645.096003315
8237,10634,10645.096003315
8238,2834,3849.76653524232
8240,51994,34475.6768393287
8244,5871,6570.17114231004
8245,1716,2559.19558302704
8246,6118,6570.17114231004
8248,6456,3827.94804398166
8249,1328,1505.87237453897
8251,4473,2796.20542803665
8254,9865,8753.73752637977
8255,1221,2327.2521473786
8257,3727,4998.82067205429
8261,114097,101734.515512187
8265,9895,9588.77722709832
8268,1344,2476.91304833274
8274,3524,3203.2089660319
8275,3543,5051.6565180321
8276,63595,38122.9092164179
8277,7951,6748.03852862622
8285,5881,6714.31485311078
8287,1704,2694.94173371417
8288,3119,3827.94804398166
8291,1879,3512.50628096338
8293,4918,4193.10505027524
8296,2915,2100.83612585289
8300,9394,10517.6606730999
8301,1756,2035.8207803675
8304,3706,6162.78285775337
8311,1613,1231.80793249073
8312,5241,3827.94804398166
8317,1226,1007.8324560619
8319,2553,1529.18964229053
8320,1666,1505.87237453897
8322,61140,32844.2039669047
8324,5237,9124.25165017937
8325,2410,8205.77955676842
8328,33570,26817.0799501389
8333,3901,3827.94804398166
8336,21981,24218.767340176
8340,2389,2936.12280825055
8341,1920,1785.05508224216
8342,7663,5468.28382002037
8351,2066,1324.05386773549
8357,2339,2694.94173371417
8360,1400,1385.91235108803
8361,2735,2694.94173371417
8362,242294,219910.403817658
8363,48376,31219.4886457675
8366,4019,3001.07735620319
8368,2771,2694.94173371417
8375,13193,14436.4881192592
8377,1821,1938.70714875362
8381,3921,2100.83612585289
8382,5472,3499.31101669372
8390,1539,5009.74024507597
8396,9392,2476.91304833274
8399,9307,8741.01305240522
8400,2580,3499.31101669372
8402,5060,3849.76653524232
8403,37582,28309.0299184931
8404,2801,7325.08649767972
8405,7679,4575.83424849127
8406,8479,10517.6606730999
8418,2585,3499.31101669372
8421,35853,15431.3897207574
8427,15055,13992.7875900066
8428,17721,13992.7875900066
8429,3791,3001.07735620319
8432,11864,11552.1095699831
8435,3616,3827.94804398166
8441,3688,3499.31101669372
8443,15600,3827.94804398166
8446,3524,4575.83424849127
8447,1225,4804.18433593056
8448,5759,4193.10505027524
8452,1610,1173.71495671669
8453,7719,4998.82067205429
8457,34977,24290.6445709851
8459,1773,2476.91304833274
8460,3705,4919.8604074271
8464,1889,8002.21157950824
8465,3349,4575.83424849127
8466,7264,9588.77722709832
8477,1894,2559.19558302704
8480,6746,4599.29926840131
8482,1215,1385.91235108803
8490,1287,1231.80793249073
8492,4490,4575.83424849127
8496,1187,2035.8207803675
8499,4643,4194.29748300581
8503,16653,13992.7875900066
8505,8903,7325.08649767972
8506,1200,2936.12280825055
8507,1498,1385.91235108803
8508,10428,6748.03852862622
8509,38080,44223.6926880087
8519,23220,17040.8814580855
8525,3783,4575.83424849127
8526,20707,17040.8814580855
8531,7105,5989.91633079116
8534,1497,3203.2089660319
8540,1421,1638.42582626144
8542,5160,3827.94804398166
8546,1261,1791.50681432229
8556,3591,4575.83424849127
8557,5751,5555.99921393973
8558,89767,113718.545990166
8559,7413,6748.03852862622
8560,11896,8753.73752637977
8568,2303,1947.43367962385
8572,1656,5212.97744623753
8573,2086,1425.13015611468
8579,1458,2100.83612585289
8580,1384,933.828294533467
8587,5148,5468.28382002037
8591,7130,6162.78285775337
8596,67396,57775.1589328273
8602,3363,3203.2089660319
8608,1664,1535.99436893874
8610,1261,2476.91304833274
8613,2597,3827.94804398166
8615,6909,6570.17114231004
8616,2803,3827.94804398166
8619,77356,88479.8855330009
8622,3933,2769.4735695159
8626,2305,2327.2521473786
8629,31443,25704.5738016551
8631,14560,9588.77722709832
8633,8343,9588.77722709832
8634,17398,19833.1540675152
8637,2550,2796.20542803665
8643,7251,4599.29926840131
8646,3660,2694.94173371417
8654,3354,3001.07735620319
8664,11725,21901.7491956573
8665,5920,6448.81547261406
8674,106042,63608.3712132462
8675,1788,866.426915413947
8677,73788,70909.5641738038
8685,2708,3256.44219254777
8687,1687,2194.19204722894
8693,1211,2559.19558302704
8698,22543,15093.7526501903
8702,6291,4575.83424849127
8703,1554,1947.43367962385
8709,22205,35441.7589463689
8714,3713,4194.29748300581
8715,1682,1070.47452047967
8719,4141,9588.77722709832
8720,2429,3256.44219254777
8724,9350,9577.48136046362
8730,47301,29734.261483795
8732,2328,2769.4735695159
8736,6249,5468.28382002037
8739,53596,42212.9289252727
8740,1662,2476.91304833274
8743,4609,6424.72145016028
8745,2449,1505.87237453897
8751,1379,1505.87237453897
8758,16217,7936.83201980736
8761,1566,2769.4735695159
8764,9193,10546.4571330564
8767,12773,11552.1095699831
8769,1560,1231.80793249073
8770,29308,20865.3051589564
8784,40097,31219.4886457675
8792,34901,23371.2556082764
8796,5086,6714.31485311078
8799,40263,17040.8814580855
8800,1426,650.809284210942
8803,75170,64319.9165223343
8804,2547,5664.19566087349
8806,31789,15431.3897207574
8812,12890,7936.83201980736
8813,2125,3827.94804398166
8815,3784,4096.81120253294
8818,32825,36703.4720328543
8822,47539,44952.5572501566
8828,6379,3463.66695255146
8830,3302,3499.31101669372
8836,2331,3827.94804398166
8839,4140,5664.19566087349
8840,2800,2194.19204722894
8847,4553,3827.94804398166
8849,1209,4804.18433593056
8852,19231,23135.0482859851
8853,2679,2936.12280825055
8856,2329,5390.71008449411
8859,1579,2936.12280825055
8867,2010,1657.71907577308
8868,2747,1277.23138585135
8869,15171,10517.6606730999
8873,5950,5989.91633079116
8878,7255,4599.29926840131
8881,73896,40433.0308787041
8884,2179,1089.17049886034
8888,1953,1947.43367962385
8892,4953,2936.12280825055
8898,2383,3827.94804398166
8900,5889,4194.29748300581
8901,21846,15431.3897207574
8902,1743,2279.59848676181
8905,9668,15128.9769870325
8908,7018,6118.94790352122
8915,2729,2694.94173371417
8918,3033,4433.42838662275
8921,1829,2279.59848676181
8926,1229,866.426915413947
8927,2513,3790.86589344
8928,4764,5468.28382002037
8940,18992,20865.3051589564
8942,11851,10645.096003315
8945,1395,1947.43367962385
8946,1169,2279.59848676181
8948,48617,19999.7082959688
8950,3628,4575.83424849127
8958,3602,3203.2089660319
8961,7118,8741.01305240522
8964,3672,3827.94804398166
8973,1767,3499.31101669372
8976,5022,4575.83424849127
8977,92765,59490.3747874466
8978,3488,7451.85798050527
8984,1197,6150.64029975927
8985,20333,15431.3897207574
8986,10661,7216.37056837436
8992,2597,4193.10505027524
8993,1579,2194.19204722894
8994,2764,4193.10505027524
8996,38242,42212.9289252727
9001,13729,11530.463282093
9009,3794,2035.8207803675
9014,2705,2694.94173371417
9017,2463,2936.12280825055
9024,1530,1089.17049886034
9027,42744,34475.6768393287
9029,3565,3827.94804398166
9031,2706,3256.44219254777
9036,4662,5468.28382002037
9037,8101,7216.37056837436
9043,19853,3827.94804398166
9046,3100,5529.05753585274
9048,3972,3827.94804398166
9049,3968,3258.98240629733
9057,6306,6714.31485311078
9059,3770,8753.73752637977
9060,1449,2936.12280825055
9064,1816,2769.4735695159
9067,9781,17040.8814580855
9068,1503,3256.44219254777
9071,4709,2936.12280825055
9073,4272,2279.59848676181
9077,3821,4194.29748300581
9079,2426,3203.2089660319
9086,1810,3849.76653524232
9089,1505,1147.53662806605
9093,1582,4947.90256737017
9094,1630,2194.19204722894
9096,1781,1791.50681432229
9097,1548,4130.74173277043
9098,3720,2694.94173371417
9101,2512,3203.2089660319
9103,14743,25686.3441913759
9104,3946,1529.18964229053
9108,2868,2694.94173371417
9109,1874,2327.2521473786
9119,9787,8753.73752637977
9120,2379,3849.76653524232
9122,67383,38450.5033886177
9124,10920,7216.37056837436
9128,16689,11771.2563099409
9137,2841,4575.83424849127
9139,2499,2694.94173371417
9140,8300,9639.67887729713
9142,5669,4130.74173277043
9143,5343,8916.04489735103
9146,2034,1535.99436893874
9151,3946,3827.94804398166
9158,9678,9588.77722709832
9164,2473,2327.2521473786
9165,2790,1070.47452047967
9167,2310,5555.99921393973
9168,1997,3256.44219254777
9175,2205,2624.18254599623
9176,61682,34475.6768393287
9178,20044,16329.6323726672
9185,5591,3827.94804398166
9187,1348,2476.91304833274
9192,1395,2100.83612585289
9195,2587,3827.94804398166
9205,6059,4193.10505027524
9206,3708,7028.09775722791
9207,2322,1938.70714875362
9209,3176,2769.4735695159
9211,3693,3827.94804398166
9217,4950,6570.17114231004
9219,1700,3720.09611534732
9221,1431,3827.94804398166
9224,18119,6570.17114231004
9228,16303,15093.7526501903
9230,2687,2694.94173371417
9235,2389,3773.64431013284
9237,3458,3827.94804398166
9243,1526,1277.23138585135
9245,1871,1657.71907577308
9251,8477,8741.01305240522
9253,38736,50848.5733528256
9256,8543,4599.29926840131
9264,17351,13992.7875900066
9265,3724,2279.59848676181
9275,5835,8002.21157950824
9276,36455,32844.2039669047
9278,9419,7936.83201980736
9282,17496,8444.29561260422
9283,3001,2936.12280825055
9291,10385,9639.67887729713
9294,3720,2936.12280825055
9296,1726,2368.07770012474
9299,18330,20865.3051589564
9301,3852,6118.94790352122
9303,5391,6570.17114231004
9304,12863,10517.6606730999
9305,1707,1089.17049886034
9310,13159,8240.2009569937
9312,1583,2549.25422715164
9315,1241,1324.05386773549
9316,3307,2327.2521473786
9318,2748,4599.29926840131
9319,10588,9639.67887729713
9324,26686,20865.3051589564
9325,6804,5989.91633079116
9331,8566,9588.77722709832
9332,16947,10645.096003315
9339,24368,24218.767340176
9348,1327,1089.17049886034
9350,1621,999.93629080796
9351,1433,1147.53662806605
9353,1510,1791.50681432229
9355,2690,3538.30913851876
9359,63610,56838.3876233717
9360,9229,13992.7875900066
9362,7322,6118.94790352122
9366,1808,999.93629080796
9380,5151,4919.8604074271
9385,1819,1638.42582626144
9388,2432,3203.2089660319
9389,1202,2100.83612585289
9393,28447,13902.6388220352
9394,9906,8741.01305240522
9396,16372,9639.67887729713
9402,8072,12468.0234856073
9403,1692,2936.12280825055
9406,21025,28557.5143073979
9409,9373,5051.6565180321
9412,8260,8741.01305240522
9413,13318,5051.6565180321
9419,26970,25686.3441913759
9422,2611,2694.94173371417
9423,2534,3853.34434428028
9424,3461,2279.59848676181
9425,6654,2936.12280825055
9433,1461,1657.71907577308
9434,3484,4193.10505027524
9436,5422,3827.94804398166
9439,2144,1324.05386773549
9440,30402,36703.4720328543
9445,1281,1324.05386773549
9446,4003,4193.10505027524
9448,2357,1178.66290849185
9451,29316,24290.6445709851
9457,5122,6570.17114231004
9458,23082,21278.4456815444
9459,10386,9639.67887729713
9461,1304,5547.21067321895
9462,3726,2936.12280825055
9463,1774,1947.43367962385
9464,3462,3849.76653524232
9468,2017,1089.17049886034
9469,21960,13992.7875900066
9472,2567,2936.12280825055
9474,14325,11771.2563099409
9478,1445,2279.59848676181
9480,1269,2279.59848676181
9483,1288,3203.2089660319
9490,1193,2327.2521473786
9495,5317,5555.99921393973
9496,5998,6570.17114231004
9498,14117,4599.29926840131
9502,2514,2769.4735695159
9503,23809,15431.3897207574
9512,3742,3538.30913851876
9513,2081,4575.83424849127
9516,37013,17040.8814580855
9518,1648,933.828294533467
9521,6351,5989.91633079116
9525,14127,13992.7875900066
9527,50670,26824.1553201035
9528,1573,3001.07735620319
9529,1641,2476.91304833274
9535,1754,1007.8324560619
9536,2644,3790.86589344
9542,1636,1785.05508224216
9547,2816,2936.12280825055
9556,6710,5989.91633079116
9558,28212,18184.246052193
9560,4992,6162.78285775337
9562,6010,5468.28382002037
9563,1653,1638.42582626144
9567,2022,2796.20542803665
9568,1218,1324.05386773549
9571,2633,3790.86589344
9577,2748,3827.94804398166
9582,23408,15431.3897207574
9583,1220,5547.21067321895
9584,30221,15431.3897207574
9589,3612,1947.43367962385
9593,20394,10645.096003315
9594,5190,4998.82067205429
9599,6598,5468.28382002037
9614,7435,5555.99921393973
9615,4022,4998.82067205429
9616,1164,3499.31101669372
9617,20957,12705.4385944622
9618,1234,1231.80793249073
9620,1252,2476.91304833274
9622,1632,1947.43367962385
9624,28016,23135.0482859851
9625,281759,202506.725589613
9626,4547,8741.01305240522
9628,3603,5468.28382002037
9629,3790,4599.29926840131
9634,1799,1938.70714875362
9635,1936,2035.8207803675
9637,2445,7562.29583137349
9639,1333,1231.80793249073
9640,3876,3827.94804398166
9641,25588,13992.7875900066
9642,10196,6118.94790352122
9646,2817,3849.76653524232
9647,7399,3827.94804398166
9648,1154,3203.2089660319
9649,1159,3377.84393960207
9650,1320,2936.12280825055
9652,7345,5989.91633079116
9657,20158,15431.3897207574
9663,11070,9639.67887729713
9666,2743,2127.45287667887
9672,40557,22026.1321926784
9675,2996,2936.12280825055
9679,1763,2936.12280825055
9682,3549,3499.31101669372
9686,4170,4599.29926840131
9691,6342,5989.91633079116
9692,2377,1759.65695177134
9693,2532,2694.94173371417
9696,4247,4193.10505027524
9699,30469,18843.6612810233
9700,2994,5129.98406021573
9701,17708,16555.9137415109
9705,6117,6570.17114231004
9706,1344,804.976235708576
9711,1255,3001.07735620319
9714,1347,2279.59848676181
9716,1464,876.038062755233
9721,5366,5989.91633079116
9726,8548,8741.01305240522
9732,51861,46804.8821495351
9733,2941,2694.94173371417
9734,5178,4998.82067205429
9736,3724,2476.91304833274
9740,1412,2936.12280825055
9741,6902,2936.12280825055
9743,1594,2796.20542803665
9745,17672,15128.9769870325
9753,1993,1938.70714875362
9757,12919,11552.1095699831
9759,43798,23371.2556082764
9763,4689,4575.83424849127
9764,5168,2100.83612585289
9767,1204,1791.50681432229
9769,2717,2769.4735695159
9777,28161,20865.3051589564
9784,14131,18184.246052193
9786,2632,1505.87237453897
9788,1327,1785.05508224216
9789,4053,2476.91304833274
9791,15605,7451.85798050527
9798,6609,4193.10505027524
9805,14323,9588.77722709832
9808,1214,2127.45287667887
9811,2321,3499.31101669372
9812,5789,5051.6565180321
9813,13367,11552.1095699831
9815,17922,15431.3897207574
9816,24246,17040.8814580855
9819,1220,2327.2521473786
9820,18473,3203.2089660319
9821,24726,24290.6445709851
9822,3809,4194.29748300581
9823,9276,10569.0439154171
9828,2764,4575.83424849127
9842,3146,2694.94173371417
9844,2528,2936.12280825055
9846,10841,10517.6606730999
9850,41610,25704.5738016551
9851,190208,202506.725589613
9855,2355,3203.2089660319
9868,36977,36703.4720328543
9869,2181,2279.59848676181
9871,1162,3538.30913851876
9873,46146,35981.6053876534
9875,5995,8741.01305240522
9877,70979,79155.5872342235
9879,1303,2936.12280825055
9880,9290,17040.8814580855
9882,2939,3538.30913851876
9883,6022,2476.91304833274
9885,1643,2694.94173371417
9901,2548,2936.12280825055
9903,15025,9639.67887729713
9908,2417,2127.45287667887
9912,17272,11552.1095699831
9916,5390,7216.37056837436
9921,2327,3499.31101669372
9929,2497,2694.94173371417
9930,1924,2279.59848676181
9933,1458,1785.05508224216
9935,2484,2476.91304833274
9936,5126,4998.82067205429
9937,1702,2100.83612585289
9938,5085,6570.17114231004
9947,5014,4194.29748300581
9949,19988,12705.4385944622
9950,4503,4575.83424849127
9951,2553,3499.31101669372
9952,1595,2194.19204722894
9954,66624,70909.5641738038
9956,1480,1657.71907577308
9957,1435,1007.8324560619
9958,3926,4194.29748300581
9961,3458,2327.2521473786
9962,1552,1147.53662806605
9966,15050,10645.096003315
9970,6817,9639.67887729713
9974,74234,48455.3331429557
9976,9475,10517.6606730999
9979,19910,15431.3897207574
9982,3848,3499.31101669372
9985,5668,4998.82067205429
9988,86825,32844.2039669047
9990,31137,20865.3051589564
9991,1260,1535.99436893874
9992,1343,804.976235708576
9997,4081,4998.82067205429
10003,6613,7216.37056837436
10009,3525,3499.31101669372
10021,14977,17040.8814580855
10027,3853,3827.94804398166
10030,121511,90716.6140489419
10036,1683,1785.05508224216
10037,7622,7216.37056837436
10050,1489,2279.59848676181
10052,1794,1947.43367962385
10055,1486,1529.18964229053
10061,1823,4575.83424849127
10069,1553,1324.05386773549
10070,4071,3827.94804398166
10071,51245,32844.2039669047
10072,1416,2279.59848676181
10075,1157,3538.30913851876
10076,6274,8002.21157950824
10077,1268,3720.09611534732
10085,12881,21901.7491956573
10088,2654,4194.29748300581
10089,10054,7216.37056837436
10091,1210,1070.47452047967
10092,2999,2279.59848676181
10093,2438,3203.2089660319
10103,6020,6570.17114231004
10104,5768,6162.78285775337
10108,19986,10517.6606730999
10109,8893,10569.0439154171
10113,45503,38122.9092164179
10114,8134,12596.3299985995
10119,3686,3538.30913851876
10120,4052,4575.83424849127
10122,4023,4433.42838662275
10128,1760,1657.71907577308
10129,2455,3827.94804398166
10138,1707,935.307774667933
10146,54150,36417.0204509526
10155,18115,9639.67887729713
